file_name,error,correct_cwe,matched_cwe,direct_match,was_changed,tp_old,fp_old,tn_old,fn_old,tp_new,fp_new,tn_new,fn_new,input_token,input_cost,reasoning_token,reasoning_cost,output_token,output_cost,total_cost,analysis_time
BenchmarkTest00001.java,0,CWE-22,CWE-23,0,0,1,0,0,0,1,0,0,0,2608,0.00387288,0,0.0,4,1.8239999999999998e-05,0.00389112,1.3124003410339355
BenchmarkTest00002.java,0,CWE-22,CWE-23,0,0,1,0,0,0,1,0,0,0,2500,0.0037125000000000005,0,0.0,4,1.8239999999999998e-05,0.0037307400000000006,9.17734146118164
BenchmarkTest00003.java,0,CWE-328,,,,0,0,0,1,0,0,0,1,,,,,,,,
BenchmarkTest00005.java,0,CWE-327,CWE-327,1,0,1,0,0,0,1,0,0,0,2393,0.003553605,0,0.0,4,1.8239999999999998e-05,0.003571845,1.703993320465088
BenchmarkTest00006.java,0,CWE-78,CWE-78,1,0,1,0,0,0,1,0,0,0,2093,0.003108105,0,0.0,4,1.8239999999999998e-05,0.003126345,1.1924350261688232
BenchmarkTest00007.java,0,CWE-78,CWE-78,1,0,1,0,0,0,1,0,0,0,2007,0.002980395,0,0.0,4,1.8239999999999998e-05,0.002998635,1.025331735610962
BenchmarkTest00008.java,0,CWE-89,CWE-89,1,0,1,0,0,0,1,0,0,0,2013,0.0029893050000000003,0,0.0,4,1.8239999999999998e-05,0.0030075450000000004,1.5124566555023193
BenchmarkTest00009.java,0,CWE-328,,,,0,0,1,0,0,0,1,0,,,,,,,,
BenchmarkTest00010.java,0,CWE-330,,,,0,0,1,0,0,0,1,0,,,,,,,,
BenchmarkTest00011.java,0,CWE-22,CWE-23,0,0,1,0,0,0,1,0,0,0,2313,0.0034348050000000004,0,0.0,4,1.8239999999999998e-05,0.0034530450000000005,1.07969331741333
BenchmarkTest00012.java,0,CWE-90,CWE-90,1,0,1,0,0,0,1,0,0,0,2397,0.003559545,0,0.0,4,1.8239999999999998e-05,0.003577785,1.0639872550964355
BenchmarkTest00013.java,0,CWE-79,CWE-79,1,0,1,0,0,0,1,0,0,0,2431,0.003610035,0,0.0,4,1.8239999999999998e-05,0.0036282750000000002,1.098869800567627
BenchmarkTest00014.java,0,CWE-79,CWE-79,1,0,1,0,0,0,1,0,0,0,2424,0.0035996400000000003,0,0.0,4,1.8239999999999998e-05,0.0036178800000000004,1.030128002166748
BenchmarkTest00015.java,0,CWE-78,CWE-78,1,0,1,0,0,0,1,0,0,0,2106,0.00312741,0,0.0,4,1.8239999999999998e-05,0.0031456500000000003,1.0391061305999756
BenchmarkTest00016.java,0,CWE-614,,,,0,0,1,0,0,0,1,0,,,,,,,,
BenchmarkTest00017.java,0,CWE-78,CWE-78,1,0,1,0,0,0,1,0,0,0,2079,0.003087315,0,0.0,4,1.8239999999999998e-05,0.0031055550000000003,1.1940288543701172
BenchmarkTest00018.java,0,CWE-89,CWE-89,1,0,1,0,0,0,1,0,0,0,2017,0.0029952450000000005,0,0.0,4,1.8239999999999998e-05,0.0030134850000000006,1.006303310394287
BenchmarkTest00019.java,0,CWE-327,CWE-327,1,0,1,0,0,0,1,0,0,0,2338,0.0034719300000000002,0,0.0,4,1.8239999999999998e-05,0.0034901700000000003,1.0284137725830078
BenchmarkTest00020.java,0,CWE-327,CWE-327,1,0,1,0,0,0,1,0,0,0,2728,0.00405108,0,0.0,4,1.8239999999999998e-05,0.00406932,1.1391329765319824
BenchmarkTest00021.java,0,CWE-90,CWE-90,1,0,1,0,0,0,1,0,0,0,2329,0.0034585650000000003,0,0.0,4,1.8239999999999998e-05,0.0034768050000000003,1.056753158569336
BenchmarkTest00022.java,0,CWE-328,,,,0,0,1,0,0,0,1,0,,,,,,,,
BenchmarkTest00023.java,0,CWE-330,CWE-330,1,0,1,0,0,0,1,0,0,0,2345,0.003482325,0,0.0,4,1.8239999999999998e-05,0.003500565,1.2507896423339844
BenchmarkTest00024.java,0,CWE-89,CWE-89,1,0,1,0,0,0,1,0,0,0,2048,0.0030412800000000004,0,0.0,4,1.8239999999999998e-05,0.0030595200000000005,1.5667848587036133
BenchmarkTest00025.java,0,CWE-89,,,,0,0,0,1,0,0,0,1,,,,,,,,
BenchmarkTest00026.java,0,CWE-89,,,,0,0,0,1,0,0,0,1,,,,,,,,
BenchmarkTest00027.java,0,CWE-89,CWE-89,1,0,1,0,0,0,1,0,0,0,1979,0.002938815,0,0.0,4,1.8239999999999998e-05,0.002957055,1.5083770751953125
BenchmarkTest00028.java,0,CWE-22,CWE-23,0,0,1,0,0,0,1,0,0,0,2350,0.0034897500000000007,0,0.0,4,1.8239999999999998e-05,0.0035079900000000008,1.1701257228851318
BenchmarkTest00029.java,0,CWE-328,,,,0,0,0,1,0,0,0,1,,,,,,,,
BenchmarkTest00030.java,0,CWE-79,CWE-79,1,0,1,0,0,0,1,0,0,0,2414,0.0035847900000000005,0,0.0,4,1.8239999999999998e-05,0.0036030300000000006,1.2300829887390137
BenchmarkTest00032.java,0,CWE-89,,,,0,0,0,1,0,0,0,1,,,,,,,,
BenchmarkTest00033.java,0,CWE-89,,,,0,0,0,1,0,0,0,1,,,,,,,,
BenchmarkTest00034.java,0,CWE-89,CWE-89,1,0,1,0,0,0,1,0,0,0,2022,0.0030026700000000003,0,0.0,4,1.8239999999999998e-05,0.0030209100000000003,1.0971786975860596
BenchmarkTest00035.java,0,CWE-327,CWE-327,1,0,1,0,0,0,1,0,0,0,2456,0.0036471600000000004,0,0.0,4,1.8239999999999998e-05,0.0036654000000000005,1.198591709136963
BenchmarkTest00036.java,0,CWE-79,CWE-79,1,0,1,0,0,0,1,0,0,0,2500,0.0037125000000000005,0,0.0,4,1.8239999999999998e-05,0.0037307400000000006,1.1596355438232422
BenchmarkTest00037.java,0,CWE-89,CWE-89,1,0,1,0,0,0,1,0,0,0,2148,0.00318978,0,0.0,4,1.8239999999999998e-05,0.0032080200000000002,1.7130041122436523
BenchmarkTest00038.java,0,CWE-89,CWE-89,1,0,1,0,0,0,1,0,0,0,2283,0.003390255,0,0.0,4,1.8239999999999998e-05,0.003408495,1.4159622192382812
BenchmarkTest00039.java,0,CWE-89,,,,0,0,0,1,0,0,0,1,,,,,,,,
BenchmarkTest00040.java,0,CWE-22,,,,0,0,0,1,0,0,0,1,,,,,,,,
BenchmarkTest00041.java,0,CWE-79,,,,0,0,0,1,0,0,0,1,,,,,,,,
BenchmarkTest00042.java,0,CWE-330,,,,0,0,1,0,0,0,1,0,,,,,,,,
BenchmarkTest00043.java,0,CWE-89,,,,0,0,0,1,0,0,0,1,,,,,,,,
BenchmarkTest00044.java,0,CWE-90,CWE-90,1,0,1,0,0,0,1,0,0,0,2329,0.0034585650000000003,0,0.0,4,1.8239999999999998e-05,0.0034768050000000003,1.011606216430664
BenchmarkTest00045.java,0,CWE-22,CWE-23,0,0,1,0,0,0,1,0,0,0,2301,0.003416985,0,0.0,4,1.8239999999999998e-05,0.003435225,1.030500888824463
BenchmarkTest00046.java,0,CWE-328,CWE-916,0,0,1,0,0,0,1,0,0,0,2315,0.003437775,0,0.0,4,1.8239999999999998e-05,0.003456015,1.0081593990325928
BenchmarkTest00047.java,0,CWE-79,CWE-79,1,0,1,0,0,0,1,0,0,0,2545,0.0037793250000000005,0,0.0,4,1.8239999999999998e-05,0.0037975650000000006,1.122032880783081
BenchmarkTest00048.java,0,CWE-79,CWE-79,1,0,1,0,0,0,1,0,0,0,2539,0.0037704150000000005,0,0.0,4,1.8239999999999998e-05,0.0037886550000000006,1.1151034832000732
BenchmarkTest00049.java,0,CWE-79,CWE-79,1,0,1,0,0,0,1,0,0,0,2538,0.00376893,0,0.0,4,1.8239999999999998e-05,0.0037871700000000003,1.0784823894500732
BenchmarkTest00050.java,0,CWE-327,CWE-327,1,0,1,0,0,0,1,0,0,0,2749,0.004082265000000001,0,0.0,4,1.8239999999999998e-05,0.004100505000000001,1.1135172843933105
BenchmarkTest00051.java,0,CWE-78,,,,0,0,1,0,0,0,1,0,,,,,,,,
BenchmarkTest00052.java,0,CWE-89,,,,0,0,1,0,0,0,1,0,,,,,,,,
BenchmarkTest00053.java,0,CWE-327,CWE-327,1,0,1,0,0,0,1,0,0,0,2892,0.00429462,0,0.0,4,1.8239999999999998e-05,0.00431286,1.1879138946533203
BenchmarkTest00054.java,0,CWE-327,,,,0,0,1,0,0,0,1,0,,,,,,,,
BenchmarkTest00055.java,0,CWE-327,CWE-327,1,0,1,0,0,0,1,0,0,0,2918,0.00433323,0,0.0,4,1.8239999999999998e-05,0.0043514700000000005,1.1081488132476807
BenchmarkTest00056.java,0,CWE-327,CWE-327,1,0,1,0,0,0,1,0,0,0,2984,0.00443124,0,0.0,4,1.8239999999999998e-05,0.0044494800000000004,1.1822850704193115
BenchmarkTest00057.java,0,CWE-327,CWE-327,1,0,1,0,0,0,1,0,0,0,2591,0.0038476350000000003,0,0.0,4,1.8239999999999998e-05,0.0038658750000000004,1.0369760990142822
BenchmarkTest00058.java,0,CWE-327,,,,0,0,1,0,0,0,1,0,,,,,,,,
BenchmarkTest00059.java,0,CWE-327,,,,0,0,1,0,0,0,1,0,,,,,,,,
BenchmarkTest00060.java,0,CWE-22,CWE-23,0,0,1,0,0,0,1,0,0,0,2532,0.0037600200000000006,0,0.0,4,1.8239999999999998e-05,0.0037782600000000007,1.1473069190979004
BenchmarkTest00061.java,0,CWE-22,CWE-23,0,0,1,0,0,0,1,0,0,0,2515,0.003734775,0,0.0,4,1.8239999999999998e-05,0.003753015,1.107872486114502
BenchmarkTest00062.java,0,CWE-22,CWE-23,0,0,1,0,0,0,1,0,0,0,2698,0.00400653,0,0.0,4,1.8239999999999998e-05,0.00402477,1.0868921279907227
BenchmarkTest00063.java,0,CWE-22,,,,0,0,1,0,0,0,1,0,,,,,,,,
BenchmarkTest00064.java,0,CWE-22,,,,0,0,1,0,0,0,1,0,,,,,,,,
BenchmarkTest00065.java,0,CWE-22,CWE-23,0,0,1,0,0,0,1,0,0,0,2690,0.00399465,0,0.0,4,1.8239999999999998e-05,0.00401289,1.496833086013794
BenchmarkTest00066.java,0,CWE-330,CWE-330,1,0,1,0,0,0,1,0,0,0,2563,0.0038060550000000005,0,0.0,4,1.8239999999999998e-05,0.0038242950000000006,1.0097384452819824
BenchmarkTest00067.java,0,CWE-330,CWE-330,1,0,1,0,0,0,1,0,0,0,2771,0.004114935,0,0.0,4,1.8239999999999998e-05,0.004133175,1.1225175857543945
