file_name,error,correct_cwe,matched_cwe,direct_match,was_changed,tp_old,fp_old,tn_old,fn_old,tp_new,fp_new,tn_new,fn_new,input_token,input_cost,reasoning_token,reasoning_cost,output_token,output_cost,total_cost,analysis_time
BenchmarkTest00001.java,0,CWE-22,CWE-23,0,0,1,0,0,0,1,0,0,0,1433,0.002128005,0,0.0,4,1.8239999999999998e-05,0.002146245,1.509476900100708
BenchmarkTest00002.java,0,CWE-22,CWE-23,0,0,1,0,0,0,1,0,0,0,1325,0.001967625,0,0.0,4,1.8239999999999998e-05,0.0019858650000000003,1.4977493286132812
BenchmarkTest00003.java,0,CWE-328,,,,0,0,0,1,0,0,0,1,,,,,,,,
BenchmarkTest00005.java,0,CWE-327,CWE-327,1,0,1,0,0,0,1,0,0,0,1218,0.00180873,0,0.0,4,1.8239999999999998e-05,0.00182697,1.2519760131835938
BenchmarkTest00006.java,0,CWE-78,CWE-78,1,0,1,0,0,0,1,0,0,0,918,0.00136323,0,0.0,4,1.8239999999999998e-05,0.00138147,1.4012415409088135
BenchmarkTest00007.java,0,CWE-78,CWE-78,1,0,1,0,0,0,1,0,0,0,832,0.00123552,0,0.0,4,1.8239999999999998e-05,0.00125376,1.3653504848480225
BenchmarkTest00008.java,0,CWE-89,CWE-89,1,0,1,0,0,0,1,0,0,0,838,0.0012444300000000001,0,0.0,4,1.8239999999999998e-05,0.0012626700000000002,1.0285837650299072
BenchmarkTest00009.java,0,CWE-328,,,,0,0,1,0,0,0,1,0,,,,,,,,
BenchmarkTest00010.java,0,CWE-330,,,,0,0,1,0,0,0,1,0,,,,,,,,
BenchmarkTest00011.java,0,CWE-22,CWE-23,0,0,1,0,0,0,1,0,0,0,1138,0.00168993,0,0.0,4,1.8239999999999998e-05,0.0017081700000000002,0.9886147975921631
BenchmarkTest00012.java,0,CWE-90,CWE-90,1,0,1,0,0,0,1,0,0,0,1222,0.00181467,0,0.0,4,1.8239999999999998e-05,0.00183291,0.9557609558105469
BenchmarkTest00013.java,0,CWE-79,CWE-79,1,0,1,0,0,0,1,0,0,0,1256,0.00186516,0,0.0,4,1.8239999999999998e-05,0.0018834000000000001,0.9704461097717285
