file_name,error,cwes,input_token,input_cost,reasoning_token,reasoning_cost,output_token,output_cost,total_cost,analysis_time
BenchmarkTest00025.java,0,CWE-89,704,0.0002816,0,0.0,5,8e-06,0.0002896,3.7043511867523193
BenchmarkTest00036.java,0,CWE-80,688,0.00027519999999999997,0,0.0,5,8e-06,0.00028319999999999994,3.6895177364349365
BenchmarkTest00007.java,0,CWE-78,690,0.000276,0,0.0,5,8e-06,0.00028399999999999996,3.7297842502593994
BenchmarkTest00052.java,0,CWE-89,712,0.00028480000000000004,0,0.0,5,8e-06,0.0002928,3.682744026184082
BenchmarkTest00028.java,0,CWE-22,719,0.0002876,0,0.0,5,8e-06,0.0002956,3.7059407234191895
BenchmarkTest00026.java,0,CWE-89,755,0.000302,0,0.0,5,8e-06,0.00031,3.7580792903900146
BenchmarkTest00009.java,0,"CWE-276,CWE-732,CWE-117",1103,0.00044120000000000004,0,0.0,13,2.08e-05,0.00046200000000000006,3.790069818496704
BenchmarkTest00024.java,0,CWE-89,707,0.0002828,0,0.0,5,8e-06,0.00029079999999999997,3.7912988662719727
BenchmarkTest00041.java,0,CWE-80,611,0.00024440000000000003,0,0.0,5,8e-06,0.0002524,3.7838778495788574
BenchmarkTest00044.java,0,"CWE-90,CWE-79",928,0.0003712,0,0.0,9,1.4400000000000001e-05,0.00038560000000000005,3.782749652862549
BenchmarkTest00049.java,0,CWE-79,724,0.00028960000000000005,0,0.0,5,8e-06,0.0002976,3.7804744243621826
BenchmarkTest00011.java,0,CWE-22,680,0.000272,0,0.0,5,8e-06,0.00028,3.8306381702423096
BenchmarkTest00047.java,0,CWE-74,731,0.00029240000000000006,0,0.0,5,8e-06,0.00030040000000000004,3.79071044921875
BenchmarkTest00033.java,0,CWE-89,788,0.00031520000000000007,0,0.0,5,8e-06,0.00032320000000000005,3.8001747131347656
BenchmarkTest00020.java,0,"CWE-327,CWE-321",1397,0.0005588,0,0.0,9,1.4400000000000001e-05,0.0005732000000000001,3.8408701419830322
BenchmarkTest00002.java,0,CWE-22,860,0.000344,0,0.0,5,8e-06,0.000352,3.8555245399475098
BenchmarkTest00034.java,0,CWE-89,694,0.0002776,0,0.0,5,8e-06,0.0002856,3.851259708404541
BenchmarkTest00001.java,0,CWE-22,969,0.00038760000000000004,0,0.0,5,8e-06,0.0003956,3.870436668395996
BenchmarkTest00016.java,0,Not vulnerable,810,0.000324,0,0.0,3,4.800000000000001e-06,0.0003288,3.8694894313812256
BenchmarkTest00017.java,0,CWE-78,707,0.0002828,0,0.0,5,8e-06,0.00029079999999999997,3.8704030513763428
BenchmarkTest00027.java,0,CWE-89,655,0.000262,0,0.0,5,8e-06,0.00027,3.8584961891174316
BenchmarkTest00018.java,0,CWE-89,692,0.0002768,0,0.0,5,8e-06,0.0002848,3.8892734050750732
BenchmarkTest00040.java,0,CWE-22,665,0.000266,0,0.0,5,8e-06,0.000274,3.8541204929351807
BenchmarkTest00048.java,0,CWE-79,726,0.0002904,0,0.0,5,8e-06,0.0002984,3.8517327308654785
BenchmarkTest00037.java,0,CWE-89,807,0.0003228,0,0.0,5,8e-06,0.00033079999999999996,3.8578410148620605
BenchmarkTest00051.java,0,CWE-78,717,0.00028680000000000003,0,0.0,5,8e-06,0.0002948,3.8532259464263916
BenchmarkTest00038.java,0,CWE-89,930,0.000372,0,0.0,5,8e-06,0.00037999999999999997,3.8611230850219727
BenchmarkTest00014.java,0,CWE-74,610,0.000244,0,0.0,5,8e-06,0.000252,3.899545192718506
BenchmarkTest00045.java,0,CWE-22,669,0.0002676,0,0.0,5,8e-06,0.0002756,3.8597776889801025
BenchmarkTest00015.java,0,CWE-78,739,0.00029560000000000003,0,0.0,5,8e-06,0.0003036,3.901545524597168
BenchmarkTest00023.java,0,CWE-330,928,0.0003712,0,0.0,5,8e-06,0.0003792,3.895103931427002
BenchmarkTest00008.java,0,"CWE-89,CWE-77",685,0.000274,0,0.0,9,1.4400000000000001e-05,0.0002884,3.9079337120056152
BenchmarkTest00030.java,0,CWE-74,603,0.0002412,0,0.0,5,8e-06,0.0002492,3.917651653289795
BenchmarkTest00010.java,0,Not vulnerable,1038,0.00041520000000000006,0,0.0,3,4.800000000000001e-06,0.00042000000000000007,3.9549248218536377
BenchmarkTest00019.java,0,"CWE-327,CWE-276,CWE-732",1022,0.0004088,0,0.0,13,2.08e-05,0.00042960000000000003,3.9513180255889893
BenchmarkTest00032.java,0,CWE-89,718,0.0002872,0,0.0,5,8e-06,0.00029519999999999997,3.9206457138061523
BenchmarkTest00042.java,0,Not vulnerable,981,0.00039240000000000005,0,0.0,3,4.800000000000001e-06,0.00039720000000000006,3.9165053367614746
BenchmarkTest00013.java,0,"CWE-74,CWE-79",613,0.0002452,0,0.0,9,1.4400000000000001e-05,0.0002596,3.953555107116699
BenchmarkTest00046.java,0,"CWE-327,CWE-276,CWE-200",931,0.00037240000000000005,0,0.0,13,2.08e-05,0.00039320000000000007,3.9173712730407715
BenchmarkTest00039.java,0,CWE-89,827,0.0003308,0,0.0,5,8e-06,0.0003388,3.9264824390411377
BenchmarkTest00003.java,0,"CWE-1004,CWE-312,CWE-327,CWE-732,CWE-200",1130,0.000452,0,0.0,22,3.52e-05,0.00048719999999999997,3.9712882041931152
BenchmarkTest00035.java,0,"CWE-327,CWE-276,CWE-732",1136,0.00045440000000000004,0,0.0,13,2.08e-05,0.00047520000000000006,3.9528326988220215
BenchmarkTest00012.java,0,CWE-90,988,0.00039520000000000007,0,0.0,5,8e-06,0.00040320000000000004,4.004944801330566
BenchmarkTest00043.java,0,CWE-89,690,0.000276,0,0.0,5,8e-06,0.00028399999999999996,3.9649996757507324
BenchmarkTest00021.java,0,CWE-90,929,0.00037160000000000003,0,0.0,5,8e-06,0.0003796,4.00268816947937
BenchmarkTest00006.java,0,CWE-78,727,0.0002908,0,0.0,5,8e-06,0.0002988,4.0597240924835205
BenchmarkTest00050.java,0,"CWE-327,CWE-276",1413,0.0005652000000000001,0,0.0,9,1.4400000000000001e-05,0.0005796000000000001,4.013680458068848
BenchmarkTest00022.java,0,"CWE-276,CWE-732",910,0.000364,0,0.0,9,1.4400000000000001e-05,0.00037840000000000004,4.068739175796509
BenchmarkTest00029.java,0,"CWE-22,CWE-209",989,0.0003956,0,0.0,9,1.4400000000000001e-05,0.00041000000000000005,4.045661449432373
BenchmarkTest00005.java,0,"CWE-327,CWE-276,CWE-200",1066,0.0004264,0,0.0,13,2.08e-05,0.00044720000000000003,4.191511869430542
BenchmarkTest00055.java,0,"CWE-327,CWE-312",1577,0.0006308,0,0.0,9,1.4400000000000001e-05,0.0006452000000000001,2.736530303955078
BenchmarkTest00053.java,0,"CWE-327,CWE-276,CWE-312",1555,0.000622,0,0.0,13,2.08e-05,0.0006428,2.8848562240600586
BenchmarkTest00056.java,0,"CWE-327,CWE-326",1644,0.0006576,0,0.0,9,1.4400000000000001e-05,0.0006720000000000001,3.137695074081421
BenchmarkTest00083.java,0,CWE-330,1122,0.0004488,0,0.0,5,8e-06,0.0004568,3.0032293796539307
BenchmarkTest00061.java,0,CWE-22,868,0.00034720000000000004,0,0.0,5,8e-06,0.0003552,3.0972177982330322
